18976.9,100.780,
36348.3,141.831,
78188.9,205.901,
146326,272.318,
280273,401.523,
575547,582.906,
1.26713e+06,914.564,
2.54239e+06,1267.26,
4.75794e+06,1728.92,
9770558,2670.82,
